user,location,text
DARTA_COLOMBIA,bogota d.c.,Me dueles COLOMBIA #humanrightswithoutfrontiers #SOSColmbia #Colombia #ColombiaAlertaRoja #globalrights… https://t.co/cb7d7SAXFU
Jinuwife_,,PETICIÓN NACIONAL PARA QUE #Anonymous TIRE EL PROGRAMA DE DUQUE A LAS 6:00PM Y MUESTRE LOS VIDEOS DE ABUSO POLICIAL… https://t.co/hVTtm6bLdb
Beto_Castro44,IBAGUE- Colombia,Los héroes en estos momentos son los marchantes y #Anonymous
namelesskaren,"Bogotá, D.C., Colombia 🇲🇨","Parce los amo infinito, que Dios me los bendiga y me los proteja siempre, que nunca los agarren 🇨🇴✊🏻 ACAB!!!!!… https://t.co/pI11J9Qye2"
YourAnonNewsCL1,,#Anonymous se atribuye hackeo a la página del Ejército Nacional de Colombia. En medio de la crisis que se vive en e… https://t.co/08b83uE4xS
ElianaQuimbaya,"Bogotá, Colombia","Mk #Anonymous tumbó la página del Ejército Nacional. Sigamos haciendo ruido, que esta situación se sepa en todo el… https://t.co/JsybxNfqen"
WandaMoralesMe1,"Chinú, Colombia",Borraron toda la información de la página del ejército nacional de Colombia  ¿sería anonymous? ¿Están escondiendo a… https://t.co/BYvIauhiSr
NoTanCortes,,"Hace tres horas #Anonymous hackeó los correos de los militares, además de tumbar su página web 
Gracias! 
El recono… https://t.co/1LFE2ZWuAZ"
Edwin_VillaGa,"Santander, Colombia",Gobierno inmisericorde que se niega a escuchar a los llamados de su pueblo. Gobierno indolente que levanta sus arma… https://t.co/c8MOR1gitd
crasaye,🌎#PorUnMejorMundo,"Ojalá se acabe. Empezando por usted. Dan tristeza...

#ColombiaPuedesTodo 

Les falta Empatía #Anonymous 
#SOSCali… https://t.co/fQpJWD8G2u"
ZulyG1,Canada,#Anonymous Colombia retira la página oficial del Ejército Nacional de Colombia en rechazo a los asesinatos y hostig… https://t.co/32tbZpG8qa
lpacho55,COLOMBIA,"Publimetro Colombia
@PublimetroCol
La madrugada de este martes, el reconocido grupo de hackers Anonymous publicó un… https://t.co/9Oe39bIURh"
YourAnonRiots,Digital Activist🏴 ,"Puedes arrestarnos, pero no puedes arrestar a una Idea.

#OpColombia, Comprometidos.

Somos #Anonymous.
Somos legió… https://t.co/OBhM2Ilneu"
AntiPatriaPunk,Colombia,#Anonymous haciendo lo suyo en el #ParoNacional4M solicitamos apoyo internacional ante crisis política… https://t.co/LI7o4kjXRq
ENTERCO,"Bogotá, D.C., Colombia",#Anonymous se atribuye también la caída del sitio web del ejército y asegura que cualquier tendencia que no se rela… https://t.co/aoMcuoCoQK
SoyJuanpapitas,,"¿Quieren un paro virtual?
Algún hacker que borre las deudas de las personas en los bancos y en el icetex… https://t.co/b9oiZQxZYh"
c_coriii,,#Anonymous  a las personas que deben el icetex y los de datacredito por favor eliminarlas  gracias!
karlajaub,,ESO CHINGONES! #anonymous #tirentodoalachingada https://t.co/DFuX1cxzpL
dalejo1992,,#Anonymous  acaba de tumbar la pagina de el ejercito colombiano #DuqueAsesino #SOSColombiaDDHH… https://t.co/vDMkB184Xf
NovioFresco,Balcones de Santa Helena,"Donde #Anonymous se metió 
Es porque ya tienen algo 

Se avecina un escándalo"
ZulyG1,Canada,#EsUrgente que cuenten que #Anonymous Jakeo la Cuenta del Ejercito de Colombia ....😬
rueda_suelta,Colombia,Al parecer #Anonymous logró tumbar la página del @COL_EJERCITO Intentamos ingresar y efectivamente no está al aire… https://t.co/W9If3qbHx6
andfelcast,,"Que el mundo lo sepa, que el estado colombiano nos está matando.
#ONUintervengaColombia
#ONU
#OEA
#EstadoAsesino… https://t.co/1BiRfZ8nx4"
MaikelLucenaVE,"Lara, Venezuela","#Anonymous se atribuye hackeo a la página del Ejército Nacional de Colombia.

En medio de la crisis que se vive en… https://t.co/5gZCi3u7l9"
PublimetroCol,Bogotá,"La madrugada de este martes, el reconocido grupo de hackers Anonymous publicó una lista con correos y contraseñas d… https://t.co/AXbs7Ljn5r"
Alitas76971151,,"ANONYMOUS hackeo a la página del Ejército Nacional
#Anonymous
#ParoNacional4M https://t.co/BUgrE2QPvG"
abfghi,"Bogotá, D.C., Colombia","No hay mejor descripción, anonymous hizo lo suyo. #Anonymous #MasacreEnColombia  #SOSColombiaDDHH https://t.co/JRMIcWG97E"
carlos79214,"Bogotá, D.C., Colombia","#Anonymous La Corrupción más grande es en la @PoliciaColombia, @AnonySudamerica @AnonymousOpCOL"
Valenti58777385,,"Fuerzas Colombia tu puedes,
Somos más de lo que ellos piensan:)
#FuerzaCOLOMBIA 
#NoALaReformaTributaria… https://t.co/JKYoCTvnX4"
Alitas76971151,,"ANONYMOUS hackeo a la página del Ejército Nacional
#Anonymous
#ParoNacional4M https://t.co/HNCUSa3RG3"
Alitas76971151,,"ANONYMOUS hackeo a la página del Ejército Nacional
#Anonymous
#ParoNacional4M https://t.co/gR9ujejK62"
Alitas76971151,,"ANONYMOUS hackeo a la página del Ejército Nacional
#Anonymous
#ParoNacional4M https://t.co/hWf8meiWE8"
Verodelahoz,Colombia,"⚠️🆘️🇨🇴 La clase política colombiana, escogida ""democráticamente"" y mañosamente, no solo ROBA, DESPOJA y MATA al pue… https://t.co/UHRxmmZGhL"
Alexand31171013,,@YourAnonNewsESP Escuchar estos de ustedes no llena de felicidad ☺ gracias gracias #Anonymous https://t.co/eb7jUc3fzh
Cfgz_23,Medellin,#Anonymous a tumbado la página del @COL_EJERCITO QUE SE APROXIMAA ... #SOSColombiaDDHH #FuerzaCOLOMBIA… https://t.co/JaaXflFmPO
jadozam,,¿ Eso de @AnonymousOpCOL #Anonymous será cierto? ... Por qué pues los hechos hablan solos https://t.co/EP1VMSK6KD
AnonymousOpCOL,,"#Anonymous se atribuye hackeo a la página del Ejército Nacional de Colombia.

En medio de la crisis que se vive en… https://t.co/LZPhOcRWYt"
mariannamarkets,Cali - Colombia,✊🏼 Esto no es fácil. Trabajo arduo. Gracias #Anonymous unidos. El pueblo no tiene armas como las tiene la… https://t.co/mHJql6jfP1
dgarciax5,,@YourAnonNewsESP @DulceeLimon Help us malparidos #Anonymous
sam20268403,,"Deberia #Anonymous tumbar los canales caracol y RCN, que muestre todo lo que esta pasando en nuestro pais #SOSColombiaDDHH  #Anonymous"
kibmhasc2509,"Lima, Peru","@Namjoonie453 @FiKJT7 Definitivamente sí, pero aun así hay gente pelotuda y pendeja que siguen viendo esas corrupta… https://t.co/LLSnI3h0N7"
CiudadRegion,Cartago,"#Anonymous revela correos y contraseñas de miembros del Ejército
También publicaron un video donde señalan al ejérc… https://t.co/tut0JuXtUc"
Glen_RRO,Buenaventura,"Colombia se respeta. 

Gracias #Anonymous 
#SOSColombiaEnDictadura 
#CNN 
#ResistenciaColombia https://t.co/wdlRVkgG1b"
JulianDCR20,Colombia,"Son unos cracks #Anonymous
#SOSColombiaDDHH https://t.co/d8Tl1BhVWn"
GhostAgent007,Ciber,"@Afg510Gal @SINSAJO_PAROco @AnonNews_Col Siguen estando anónimos, esos usuarios no sirven #Anonymous #MasIncompetentesQueDuque @sin1pe_crew"
JerielLopez8,,#Anonymous confiamos en ti haz la diferencia ❤❤👏 https://t.co/kMXmbltVgl
___annnac___,,El es el puto amo #4MVotaParaEcharlos #Anonymous #ColombiaResiste https://t.co/jFJvQxmkAL
SantiNormalV07,,Anonymous están con nosotros #Anonymous #SOSColombiaDDHH #SOSCali https://t.co/OraOawchOw
ResistenciaCal1,,"Cuentas de correo electrónico y contraseñas de altos mandos del Ejército Nacional, publicadas por #Anonymous en su… https://t.co/2N3HU5k6F0"
_Fink_Ployd_,YNWA,"Abajo la página del Ejército
#Anonymous 
#SOSColombiaNosEstanMatando https://t.co/mhEYdBQxzA"
eltaloquendo,"Medellín, Colombia",Señores deberían ver Winter on  Fire en netflix... eso es un pueblo unido contra la dictadura #SOSColombiaDDHH… https://t.co/RkkJ1uV1ed
YourAnonRiots,Digital Activist🏴 ,Anonymous revela correos y contraseñas de miembros del Ejército. El grupo de 'hackers' se pronunció sobre la situac… https://t.co/UCDZHF8gSq
CristianMSV1238,Colombia,¿Alguien ha intentando ingresar a alguna cuenta de las que publicó? #Anonymous #ParoNacional4M
Claudia21157963,,"#SOSColombia el gobierno de este señor esta militarizando cada pueblo de Colombia, está noche será el inicio del ge… https://t.co/0YL3Y5iWj1"
Kmiloreus4,"Bogotá, D.C., Colombia","Háganle sin miedo!! 
Exponga a ese hpta!
#Anonymous #SOSColombiaDDHH https://t.co/5bPFvpdriX"
juanseb40153390,,"@YourAnonNewsESP @YourAnonCentral Nos están matando, por favor organizaciones de todo el mundo que puedan ver la ma… https://t.co/SangG6eXfG"
tinamar37321662,.,"NOS ESTAN MATANDO!
#SOSColombiaDDHH #4M #Anonymous https://t.co/oxEfzkhodJ"
angieprada95,"Barrancabermeja, Colombia",Sería la única forma de ver ese cana #Anonymous #vivaelparonacional #ElParoSigue  #SOSColombiaDDHH https://t.co/yvqQeQnKda
_Ralito,Venezuela ,"@LuzdaryEscoba11 @ChalecosAmarill @CIDH @AlidaFreites_tw Ni que hagas lo que hagas, no trates de inocular, el mal e… https://t.co/h6nkw1JfrW"
juanseb40153390,,"@YourAnonNewsESP @JoeBiden Donde están los jugadores de fútbol en el extranjero que no se reportan, no les afecta e… https://t.co/Z6c4MeUuaO"
Anonec01000011,01000001 01001110 01001111 010,"#OpColombia #Colombia #Anonymous 🇨🇴

https://t.co/Z4Z1S5aJWQ HACKEADA por Anonymous Venezuela en apoyo al pueblo de… https://t.co/nqWFVSPwfU"
sbezaws,"Bogotá, DC, Colombia",Sobre el caso de #Anonymous  en Colombia. Las cuentas publicadas probablemente provengan de filtraciones de datos a… https://t.co/38dBvrheOs
AJarkNy_1811,Colombia. ,"MARICA, SE ME ERIZO LA PIEL, SI ES REAL, QUE POR FAVOR DIFUNDAN TODAS LAS COSAS ESCONDIDAS DE URIBE, LA CORRUPCIÓN… https://t.co/NFDKc04SJe"
JhonAlexanderGH,Colombia,"@intiasprilla #Anonymous da de baja la pag web del Ejército Nacional y filtra correos con contraseñas de los mandos
https://t.co/3obUoLRADE"
TlacuacheSailor,x!!,"Por favor, sigan mencionando a #Anonymous , ya estan respondiendo! #FuerzaCOLOMBIA https://t.co/IAAczndZoi"
Ruge_1012,"Bogotá, D.C., Colombia","La página oficial ya no funciona
#ParoNacional4M #ColombiaSOS #ColombiaResiste #Anonymous https://t.co/dCqyasnOeE"
davididk_,en algún lugar valiendo verga,#Anonymous le va a hackear hasta el culo a Uribe
lulullemoon,"Bogotá, D.C., Colombia","#Anonymous no podría hackear la señal de RCN y Caracol, para que la gente vea los vídeos de lo que realmente esta p… https://t.co/kmfNeipN8r"
_fxbixn_,bogota,"#Anonymous Por Favor intente hackear a Noticias RCN Y CARACOL, por favor.
#Anonymous Please try to hack RCN AND CARACOL News, please."
mariannamarkets,Cali - Colombia,Hackeados ✊🏼 #colombia #ParoIndefinido #cali #bogota GRACIAS #Anonymous https://t.co/xSvQNmAcYN
TrinoCocus,Colombia,Los amo #Anonymous 😙😙😙 https://t.co/vu3SIUPLhY
mrsarca80157604,,#Anonymous le da ultimátum a gobierno de #IvanDuque #SOSColombiaDDHH #ParoNacional4M #NosEstanMatando… https://t.co/BgUFwS248h
johny_ac,"Guadalajara, Jalisco","El colectivo #Anonymous da a conocer cuentas de correo oficiales y contraseñas del ejército de #Colombia, luego de… https://t.co/TluVzZitE0"
Lauislora,"📍Cali, Colombia. ",No hay acceso a la página web del ejército nacional de Colombia @YourAnonNewsESP #Anonymous #SOSColmbia… https://t.co/efDQD4l89z
AlexaNdeRpR9,Bogotá D.C . ,Ahora sí #Anonymous #SOSColombiaNosEstanMatando #ParoIndefinido2021 #Colombia #ColombiaSOS #ColombiaResiste… https://t.co/coBB7hWudR
val_243114,"Barranquilla, Colombia",Colombia en llamas #Anonymous #NosEstanMatando 🇦🇲
ariel880909,"Bucaramanga, Colombia",#anonymous ataca cuentas de altos mando militares y le pone un ultimátum al presidente #IvanDuqueRenuncie el cual t… https://t.co/6OuWIIWsbg
FelipeIbarra27,Cali-Colombia,"No se si sea cierto que fueron #Anonymous @YourAnonNews , pero la página del ejército sirve para 3 cosas en estos m… https://t.co/V5bL8TR1wi"
EstivenNoguera4,,@YourAnonNewsESP Mi Idolo #anonymous
cardenaslina,Bogota Colombia,Anonymous acaba de bloquear la página del ejercito nacional y nuestro querido presidente no se ha pronunciado aún!… https://t.co/piZ2AVAImo
AnonFuryInter,,"#TangoDown #OpColombia
En este momento tus servidores comenzarán a bailar :
https://t.co/ZBzjzUuRzO
#Anonymous 
La… https://t.co/wcIFFBvgtY"
manudiaz21_,,"Anonymous prendió esto 🔥
#Anonymous #ParoNacional4M #Colombia #ColombiaSOS #ColombiaEnDictadura"
Alejand38985871,,"Para las personas que intenten ingresar con los datos del ejercito, antes de hacerlo activen un VPN, tal como lo es… https://t.co/A3we4yp1mK"
mariannamarkets,Cali - Colombia,"Arriba #Colombia abajo #DuqueAsesino, #UribeGenocida y #PoliciaCriminal GRACIAS #ANONYMOUS #ParoIndefinido #cali… https://t.co/AKWsGTSSqr"
Ibero_Anon,Iberoamérica,"@AnonFuryInter 
 En apoyo #Deface #Hacked #Anonymous #OPColombia #TangoDown #OpCol #Col7elit3… https://t.co/9uF0ZlHQNF"
Juancancinoso,,"Anonymous revela correos y contraeñas de miembros del Ejército.  El grupo de ""hackers"" se pronunció sobre la situac… https://t.co/qv8uWBLrK9"
SebasTempone,CABA,#anonymous público las contraseñas de los principales mandos militares de #Colombia en señal de protesta contra la… https://t.co/pycRG4JpVJ
Alexakook9,,Chicos me entre de lo que esta pando en Colombia de verdad esta muy feo. Anonymous resparecio y ahora va a ir con t… https://t.co/1DIm4LnQCu
Agpa_28,Polombia.,"Por más  pequeño e insignificante, genera  impacto,  persuade a quién  lo ve.

Dato pequeño: Hace un año #anonymous… https://t.co/HNLmtNrcdX"
CarlJimenezGal,"Santa Marta, Colombia","Que extraño suceso, ahora que #anonymous reveló todo esto ya no hay información disponible sobre esta página del ej… https://t.co/KjvMDFSlmK"
alvaro_chirou,Argentina. Neuquén Capital.,"Youtube lo tiene al video en amarillo.
Para varear la censura de los medios.
Hoy mas que nunca toca Compartir para… https://t.co/YkFdqhuUdT"
Hela77619750,,"HEY GENTEEE Si nos están escuchando NO PAREN #ANONYMOUS EN 48 HORAS SI NO PARAN LA ORDEN, ENTRARA EN NUESTRO SISTEM… https://t.co/RHgYCrfqhv"
IberoAnon,En Todos Lados,#Anonymous revela correos y contraseñas de miembros del Ejército https://t.co/dEaiT14Mru
sin1pe_crew,127.0.0.1,"#OpColombia #Colombia #Anonymous 🇨🇴

https://t.co/ddMgQZEXZC HACKEADA por Anonymous Venezuela en apoyo al pueblo de… https://t.co/revaTGpezp"
yosoygatoman,"País del ""sagrado corazón"".","Ahora se viene lo chido...

#SOSColombiaNosEstanMatando #Anonymous #VasACaerUribe #VasACaerCentroDemoniaco… https://t.co/81w5jyILJP"
Anons_Vzla,Venezuela,"#Deface #Hacked #Anonymous #OPColombia #TangoDown #OpCol #Col7elit3
https://t.co/ZEQL1pCHGM

Fuerza hermanos, estam… https://t.co/wJRXhq26vO"
QuePutoFastidio,,🙌🏻 #Anonymous son mis héroes https://t.co/vZWCWLSYwt
Sin_padres,,Tumbaron la página de el ejército??? #ColombiaResiste #Anonymous https://t.co/C1k8GHBDlb
quarz122281,En Mi Mundo No En El Suyo,"🚨🗣️ Ayuden a difundir las imágenes para que todo el mundo sepa lo que sucede en Colombia
🏴

@TembloresOng… https://t.co/QLWkuYXDeU"
Yaneth64509018,,"#TodosSomosColombia #NosEstanMatando #ColombiaResiste #ColombiaSOS 
#Colombia , #Anonymous fuerza Colombia 🇨🇴✊✊✊🇨🇴 https://t.co/0KIzpLvt77"
TlacuacheSailor,x!!,"Pongan el #Anonymous por favor,  pronto les quitaran comunicación a Colombia!! https://t.co/oZMq8mUiZH"
val_243114,"Barranquilla, Colombia","Imagínate que te mata un tombo cuando tienes cule futuro prometedor y estás luchando por el, entonces, viene otro c… https://t.co/AbDDKZBduk"
vdm_407,"Medellín, Colombia",Amigos de #Anonymous que si porfa ponen los videos reales de las persecuciones y muertes en caracol y RCN para que… https://t.co/Cz2vzxAHsU
TlacuacheSailor,x!!,"Cada que citen sobre Colombia pongan el #Anonymous , ellos se han presentado en varios paises a dar visibilidad al… https://t.co/CCbFs93ewf"
elhackernet,Barcelona,"@MDmanfredi @LMNeuquen - Hector Xavier Monsegur aka Sabu #traidor #LulzSec
https://t.co/eF3HdDiLJM
- Mientras en Es… https://t.co/RKBOjCY2Ot"
LibertadS5,,#Anonymous dentro de la #OpColombia revela correos y contraseñas de miembros del Ejército Nacional de Colombia y le… https://t.co/ZzxFUcsLcw
Valenti20460968,,"Si nos están escuchando NO PAREN #ANONYMOUS EN 48 HORAS SI NO PARAN LA ORDEN, ENTRARA EN NUESTRO SISTEMA, UTILICEN… https://t.co/ZqaoYbG6YT"
Elramendejungk1,,Apoyemos a colombia que toda la atencion sea para esta horrivle crisis que tienen vamos colombia si se puede!!!… https://t.co/AP8QvQ3tLp
AnonNews_Col,United Kingdom ,"#OpColombia 🇨🇴: En la madrugada de este martes, el grupo #Anonymous, ha publicado una lista con correos y contraseñ… https://t.co/ZhQ8IJQjMT"
Duvan93489084,,Alguien me confirma esto? @ELTIEMPO #Anonymous https://t.co/x6lw9bo4Xt
pepiissaa,Colombia,"#SOSColombiaDDHH 
AYUDA!! Nos estan masacrando
Maldito sea el soldado que alce las armas contra su pueblo
#ONU… https://t.co/vks3GzKLWR"
DanieNaci,"Guadalajara, Jalisco",Cuando el país está de luto y el presidente realiza una ceremonia... @lopezobrador_ #Anonymous #MetroCDMX https://t.co/Z8BPdHZqPq
laura_farelo,,Anonymous hablando sobre el paro nacional Colombia S.O.S 4 de mayo 2021 https://t.co/WF0YFr5Kxc vía @YouTube.… https://t.co/K7aGAZXPJ5
TheLoxxar36,,"Anonymous ha hablado sobre Colombia
#Anonymous #Colombia #SOSColmbia #FuerzaCOLOMBIA #ColombiaEnDictadura 
https://t.co/euLOWkqmWZ"
Bsarmiroj_,Bogotá D.C,Que ansiedad tan sapa hp #ColombiaResiste #ColombiaEnDictadura #Anonymous
FrasesS85297735,Ni yo se en donde estoy,"We are legion, help us.
Somos legion, ayúdenos.
#Anonymous 
#AnonymousOpColombia
#IvanDuque 
#ColombiaEnAlertaRoja… https://t.co/l1koUTMETu"
AIntales,La Calera,"‼️🚨DIFUNDIR URGENTEMENTE 🚨‼️@AnonymousOpCOL  VIENEN AL RESCATE 🚨‼️✊🏻🇨🇴
Colombia sigue en lucha ✊🏻🇨🇴
#Anonymous… https://t.co/AnCvdoJ6S3"
HerranAlzate,,Otro día más en el que corremos peligro nosotros los jóvenes que por hacernos escuchar nos quieren desaparecer.🇨🇴… https://t.co/hTCPlGSyWc
estebanosoriop6,"Bucaramanga, Colombia","‼️🚨DIFUNDIR URGENTEMENTE 🚨‼️@AnonymousOpCOL  VIENEN AL RESCATE 🚨‼️✊🏻🇨🇴
Colombia sigue en lucha ✊🏻🇨🇴
#Anonymous… https://t.co/QGLgfGwGOb"
UnaPachecoMas,"Barranquilla, Colombia",OJALAAA sea real lo de #Anonymous #ColombiaEnAlertaRoja #SOSColombiaDDHH #ColombiaResiste #ColombianLivesMatter #ParoNacional3M
charlsRecio,"Cali, Colombia","Tumbaron la página del ejército Nacional.

Gracias #Anonymous"
Jok_Kai,,"Puedo pasarles un dm? No importa el fandom

#Weeekly
#vaccinated
#StarWarsDay
#laencerrona
#DisneyPlus… https://t.co/El1pf9eh1C"
Ivan_Manjarres6,Colombia,"Nadie merece morir en una protesta. 
#ElParoNOPara #SOSColombiaNosEstanMatando #Anonymous https://t.co/wLEyauFEZZ"
Sanddylondono,Colombia,"48 horas es mucho, en ese lapso los muertos se habrán multiplicado
#Anonymous https://t.co/tc85Zvylrm"
GabrielaMaflag1,,"Anonymous dio sus declaraciones sobre Colombia
#Anonymous"
quarz122281,En Mi Mundo No En El Suyo,Nos estuvieron matando durante años en la clandestinidad  @AlvaroUribeVel #UstedEsElAsesino de un pueblo oprimido d… https://t.co/EeuQqxdoxl
jamcergo,"Barranquilla, Colombia","Lo que sucede en Cali #MasacreEnCali #ColombiaEnAlertaRoja demuestra que el pueblo está solo, no hay izquierda ni d… https://t.co/EIFkiz26A8"
pablo1vt,CUCUTA ,LA LUCHA 2-PABLO VT https://t.co/FFHQzfDIsL a través de @YouTube #ApoyoAMiFuerzaPublica #ADuqueLeDigo #Anonymous… https://t.co/1QiShpLHDF
perxxxo,,"Si nos están escuchando NO PAREN #ANONYMOUS EN 48 HORAS SI NO PARAN LA ORDEN, ENTRARA EN NUESTRO SISTEMA, UTILICEN EL #SOSColombiaDDHH"
pablo1vt,CUCUTA ,TE LA COMO PABLO VT FEAT EL ARTISTA INVITADO https://t.co/FkFo54htBu a través de @YouTube PABLO VT… https://t.co/CSZhL8c9fQ
pablo1vt,CUCUTA ,LA MALDAD-PABLO VT https://t.co/2gNXPnV8Kt a través de @YouTube  #ApoyoAMiFuerzaPublica #ADuqueLeDigo #Anonymous… https://t.co/Wnc7unr8A2
